Lat,Long,Temp_Max,Temp_Min,Year
12.53404,78.21802,31.69,19.58,2014
12.53404,78.21802,31.32,19.49,2015
13.10021,80.25156,31.2,25.65,1997
13.10021,80.25156,31.34,26.07,1998
13.10021,80.25156,31.05,25.28,1999
13.10021,80.25156,30.96,25.45,2000
13.10021,80.25156,31.34,25.74,2001
13.10021,80.25156,31.26,25.73,2002
13.10021,80.25156,31.37,25.8,2003
13.10021,80.25156,30.67,25.26,2004
13.10021,80.25156,30.83,25.73,2005
13.10021,80.25156,30.98,25.46,2006
13.10021,80.25156,30.65,25.43,2007
13.10021,80.25156,30.75,25.52,2008
13.10021,80.25156,31.44,25.8,2009
13.10021,80.25156,30.86,25.81,2010
13.10021,80.25156,30.91,25.54,2011
13.10021,80.25156,31.19,25.61,2012
13.10021,80.25156,30.96,25.52,2013
13.10021,80.25156,31.18,25.61,2014
13.10021,80.25156,30.94,25.69,2015
13.10758,80.00108,31.2,25.65,1997
13.10758,80.00108,31.34,26.07,1998
13.10758,80.00108,31.05,25.28,1999
13.10758,80.00108,30.96,25.45,2000
13.10758,80.00108,31.34,25.74,2001
13.10758,80.00108,31.26,25.73,2002
13.10758,80.00108,31.37,25.8,2003
13.10758,80.00108,30.67,25.26,2004
13.10758,80.00108,30.83,25.73,2005
13.10758,80.00108,30.98,25.46,2006
13.10758,80.00108,30.65,25.43,2007
13.10758,80.00108,30.75,25.52,2008
13.10758,80.00108,31.44,25.8,2009
13.10758,80.00108,30.86,25.81,2010
13.10758,80.00108,30.91,25.54,2011
13.10758,80.00108,31.19,25.61,2012
13.10758,80.00108,30.96,25.52,2013
13.10758,80.00108,31.18,25.61,2014
13.10758,80.00108,30.94,25.69,2015
13.17776,77.34056,30.27,18.73,1997
13.17776,77.34056,30.19,19.07,1998
13.17776,77.34056,29.88,18.01,1999
13.17776,77.34056,30.08,18.23,2000
13.17776,77.34056,30.14,18.56,2001
13.17776,77.34056,31.37,18.63,2002
13.17776,77.34056,31.57,19.1,2003
13.17776,77.34056,29.92,18.23,2004
13.17776,77.34056,29.55,18.77,2005
13.17776,77.34056,30.46,18.33,2006
13.17776,77.34056,29.72,18.35,2007
13.17776,77.34056,29.43,18.02,2008
13.17776,77.34056,30.32,18.57,2009
13.17776,77.34056,29.95,19.19,2010
13.17776,77.34056,30.75,18.07,2011
13.17776,77.34056,31.66,18.69,2012
13.17776,77.34056,30.13,18.69,2013
13.17776,77.34056,30.81,18.75,2014
13.17776,77.34056,30.72,18.61,2015
13.2978,78.97922,31.52,20.12,1997
13.2978,78.97922,31.23,20.3,1998
13.2978,78.97922,31.24,19.51,1999
13.2978,78.97922,31.2,19.81,2000
13.2978,78.97922,31.4,20.0,2001
13.2978,78.97922,32.2,20.07,2002
13.2978,78.97922,32.46,20.4,2003
13.2978,78.97922,30.81,19.58,2004
13.2978,78.97922,30.64,20.1,2005
13.2978,78.97922,31.36,19.79,2006
13.2978,78.97922,30.79,19.75,2007
13.2978,78.97922,30.46,19.76,2008
13.2978,78.97922,31.65,20.03,2009
13.2978,78.97922,31.22,20.47,2010
13.2978,78.97922,31.62,19.72,2011
13.2978,78.97922,32.72,20.2,2012
13.2978,78.97922,31.47,20.06,2013
13.2978,78.97922,32.18,20.12,2014
13.2978,78.97922,31.4,19.96,2015
13.3223,75.774,28.61,18.86,1997
13.3223,75.774,28.6,19.18,1998
13.3223,75.774,27.79,18.24,1999
13.3223,75.774,28.16,18.19,2000
13.3223,75.774,28.18,18.58,2001
13.3223,75.774,28.81,18.69,2002
13.3223,75.774,28.97,18.99,2003
13.3223,75.774,28.25,18.41,2004
13.3223,75.774,28.43,18.97,2005
13.3223,75.774,28.16,18.52,2006
13.3223,75.774,27.85,18.43,2007
13.3223,75.774,27.73,18.17,2008
13.3223,75.774,28.35,18.84,2009
13.3223,75.774,27.76,19.22,2010
13.3223,75.774,27.73,18.1,2011
13.3223,75.774,28.61,18.49,2012
13.3223,75.774,28.04,18.62,2013
13.3223,75.774,28.17,18.75,2014
13.3223,75.774,28.41,18.67,2015
13.3414,77.1022,30.27,18.73,1997
13.3414,77.1022,30.19,19.07,1998
13.3414,77.1022,29.88,18.01,1999
13.3414,77.1022,30.08,18.23,2000
13.3414,77.1022,30.14,18.56,2001
13.3414,77.1022,31.37,18.63,2002
13.3414,77.1022,31.57,19.1,2003
13.3414,77.1022,29.92,18.23,2004
13.3414,77.1022,29.55,18.77,2005
13.3414,77.1022,30.46,18.33,2006
13.3414,77.1022,29.72,18.35,2007
13.3414,77.1022,29.43,18.02,2008
13.3414,77.1022,30.32,18.57,2009
13.3414,77.1022,29.95,19.19,2010
13.3414,77.1022,30.75,18.07,2011
13.3414,77.1022,31.66,18.69,2012
13.3414,77.1022,30.13,18.69,2013
13.3414,77.1022,30.81,18.75,2014
13.3414,77.1022,30.72,18.61,2015
14.23239,76.38689,31.48,19.65,1997
14.23239,76.38689,31.67,20.01,1998
14.23239,76.38689,30.95,18.99,1999
14.23239,76.38689,31.18,19.0,2000
14.23239,76.38689,31.41,19.46,2001
14.23239,76.38689,32.31,19.63,2002
14.23239,76.38689,32.5,20.1,2003
14.23239,76.38689,31.19,19.19,2004
14.23239,76.38689,30.4,19.6,2005
14.23239,76.38689,31.17,19.24,2006
14.23239,76.38689,30.47,19.25,2007
14.23239,76.38689,30.63,18.84,2008
14.23239,76.38689,30.9,19.65,2009
14.23239,76.38689,30.29,20.0,2010
14.23239,76.38689,31.3,18.96,2011
14.23239,76.38689,31.76,19.38,2012
14.23239,76.38689,31.07,19.46,2013
14.23239,76.38689,30.77,19.49,2014
14.23239,76.38689,31.58,19.52,2015
14.43543,75.92497,30.71,19.54,1997
14.43543,75.92497,30.79,19.85,1998
14.43543,75.92497,30.07,18.92,1999
14.43543,75.92497,30.36,18.9,2000
14.43543,75.92497,30.54,19.28,2001
14.43543,75.92497,31.27,19.49,2002
14.43543,75.92497,31.53,19.89,2003
14.43543,75.92497,30.45,19.14,2004
14.43543,75.92497,30.05,19.56,2005
14.43543,75.92497,30.37,19.19,2006
14.43543,75.92497,29.84,19.22,2007
14.43543,75.92497,29.92,18.84,2008
14.43543,75.92497,30.39,19.67,2009
14.43543,75.92497,29.62,19.98,2010
14.43543,75.92497,30.15,18.83,2011
14.43543,75.92497,30.9,19.3,2012
14.43543,75.92497,30.33,19.35,2013
14.43543,75.92497,30.22,19.46,2014
14.43543,75.92497,30.88,19.51,2015
14.45165,79.98941,32.84,24.05,1997
14.45165,79.98941,32.79,24.41,1998
14.45165,79.98941,33.08,23.9,1999
14.45165,79.98941,32.63,23.74,2000
14.45165,79.98941,33.1,24.22,2001
14.45165,79.98941,32.92,23.96,2002
14.45165,79.98941,33.27,24.28,2003
14.45165,79.98941,32.37,23.63,2004
14.45165,79.98941,32.51,24.1,2005
14.45165,79.98941,32.58,23.83,2006
14.45165,79.98941,32.02,23.62,2007
14.45165,79.98941,32.46,23.93,2008
14.45165,79.98941,33.16,24.15,2009
14.45165,79.98941,32.42,24.14,2010
14.45165,79.98941,32.65,23.8,2011
14.45165,79.98941,33.38,23.98,2012
14.45165,79.98941,32.64,23.87,2013
14.45165,79.98941,33.13,24.02,2014
14.45165,79.98941,32.51,23.88,2015
14.54387,76.23089,32.13,20.14,1997
14.54387,76.23089,32.17,20.45,1998
14.54387,76.23089,31.64,19.51,1999
14.54387,76.23089,31.75,19.5,2000
14.54387,76.23089,32.0,19.96,2001
14.54387,76.23089,32.93,20.17,2002
14.54387,76.23089,33.06,20.62,2003
14.54387,76.23089,31.82,19.7,2004
14.54387,76.23089,30.77,19.99,2005
14.54387,76.23089,31.69,19.75,2006
14.54387,76.23089,30.96,19.75,2007
14.54387,76.23089,31.23,19.35,2008
14.54387,76.23089,31.4,20.18,2009
14.54387,76.23089,30.95,20.56,2010
14.54387,76.23089,32.07,19.61,2011
14.54387,76.23089,32.38,19.89,2012
14.54387,76.23089,31.65,19.97,2013
14.54387,76.23089,31.43,19.97,2014
14.54387,76.23089,32.06,20.04,2015
14.66857,77.58358,34.1,21.54,1997
14.66857,77.58358,33.72,21.93,1998
14.66857,77.58358,33.54,20.89,1999
14.66857,77.58358,33.72,21.1,2000
14.66857,77.58358,33.63,21.42,2001
14.66857,77.58358,34.52,21.4,2002
14.66857,77.58358,34.93,22.06,2003
14.66857,77.58358,33.48,20.91,2004
14.66857,77.58358,32.54,21.4,2005
14.66857,77.58358,33.58,21.08,2006
14.66857,77.58358,32.75,20.92,2007
14.66857,77.58358,33.07,20.84,2008
14.66857,77.58358,33.72,21.53,2009
14.66857,77.58358,33.14,21.82,2010
14.66857,77.58358,34.04,21.0,2011
14.66857,77.58358,34.54,21.31,2012
14.66857,77.58358,33.46,21.3,2013
14.66857,77.58358,33.74,21.39,2014
14.66857,77.58358,33.63,21.18,2015
14.67264,74.47292,29.4,23.51,1997
14.67264,74.47292,29.49,23.72,1998
14.67264,74.47292,29.18,23.19,1999
14.67264,74.47292,29.22,23.07,2000
14.67264,74.47292,29.52,23.32,2001
14.67264,74.47292,30.01,23.73,2002
14.67264,74.47292,30.35,24.07,2003
14.67264,74.47292,29.71,23.46,2004
14.67264,74.47292,29.4,23.51,2005
14.67264,74.47292,29.32,23.35,2006
14.67264,74.47292,29.14,23.53,2007
14.67264,74.47292,29.17,23.29,2008
14.67264,74.47292,29.66,23.93,2009
14.67264,74.47292,29.25,24.09,2010
14.67264,74.47292,29.12,23.27,2011
14.67264,74.47292,29.58,23.5,2012
14.67264,74.47292,29.35,23.51,2013
14.67264,74.47292,29.59,23.78,2014
14.67264,74.47292,29.58,23.87,2015
15.142,76.924,33.6,20.92,1997
15.142,76.924,33.36,21.27,1998
15.142,76.924,33.29,20.31,1999
15.142,76.924,33.25,20.38,2000
15.142,76.924,33.37,20.82,2001
15.142,76.924,34.32,20.99,2002
15.142,76.924,34.5,21.51,2003
15.142,76.924,33.28,20.42,2004
15.142,76.924,32.04,20.7,2005
15.142,76.924,33.16,20.55,2006
15.142,76.924,32.4,20.51,2007
15.142,76.924,32.73,20.17,2008
15.142,76.924,33.1,21.05,2009
15.142,76.924,32.83,21.43,2010
15.142,76.924,33.88,20.67,2011
15.142,76.924,34.12,20.79,2012
15.142,76.924,33.11,20.79,2013
15.142,76.924,33.16,20.79,2014
15.142,76.924,33.6,20.88,2015
15.26404,74.00685,30.42,21.85,1997
15.26404,74.00685,30.39,22.04,1998
15.26404,74.00685,30.23,21.55,1999
15.26404,74.00685,30.27,21.45,2000
15.26404,74.00685,30.63,21.73,2001
15.26404,74.00685,31.06,22.12,2002
15.26404,74.00685,31.38,22.42,2003
15.26404,74.00685,30.67,21.79,2004
15.26404,74.00685,30.25,21.8,2005
15.26404,74.00685,30.17,21.71,2006
15.26404,74.00685,29.99,21.9,2007
15.26404,74.00685,30.05,21.58,2008
15.26404,74.00685,30.49,22.32,2009
15.26404,74.00685,30.02,22.52,2010
15.26404,74.00685,30.09,21.64,2011
15.26404,74.00685,30.6,21.82,2012
15.26404,74.00685,30.23,21.87,2013
15.26404,74.00685,30.35,22.1,2014
15.26404,74.00685,30.58,22.21,2015
15.55514,73.89553,30.7,24.03,1997
15.55514,73.89553,30.62,24.17,1998
15.55514,73.89553,30.6,23.77,1999
15.55514,73.89553,30.54,23.64,2000
15.55514,73.89553,30.8,23.89,2001
15.55514,73.89553,31.13,24.32,2002
15.55514,73.89553,31.51,24.55,2003
15.55514,73.89553,30.99,24.03,2004
15.55514,73.89553,30.59,23.84,2005
15.55514,73.89553,30.6,23.94,2006
15.55514,73.89553,30.56,24.13,2007
15.55514,73.89553,30.62,23.92,2008
15.55514,73.89553,30.91,24.44,2009
15.55514,73.89553,30.55,24.65,2010
15.55514,73.89553,30.77,23.97,2011
15.55514,73.89553,30.88,23.99,2012
15.55514,73.89553,30.6,24.11,2013
15.55514,73.89553,30.88,24.37,2014
15.55514,73.89553,31.08,24.52,2015
15.63227,79.64718,33.6,23.5,1997
15.63227,79.64718,33.44,23.8,1998
15.63227,79.64718,34.0,23.22,1999
15.63227,79.64718,33.22,23.18,2000
15.63227,79.64718,33.79,23.53,2001
15.63227,79.64718,33.9,23.34,2002
15.63227,79.64718,34.0,23.67,2003
15.63227,79.64718,33.27,23.04,2004
15.63227,79.64718,32.96,23.32,2005
15.63227,79.64718,33.05,23.09,2006
15.63227,79.64718,32.56,22.85,2007
15.63227,79.64718,33.26,23.32,2008
15.63227,79.64718,33.84,23.55,2009
15.63227,79.64718,33.0,23.56,2010
15.63227,79.64718,34.06,23.37,2011
15.63227,79.64718,34.1,23.38,2012
15.63227,79.64718,33.06,23.12,2013
15.63227,79.64718,33.68,23.43,2014
15.63227,79.64718,33.91,23.44,2015
15.72356,80.24427,32.57,24.92,1997
15.72356,80.24427,32.52,25.27,1998
15.72356,80.24427,32.94,24.64,1999
15.72356,80.24427,32.19,24.6,2000
15.72356,80.24427,32.73,24.94,2001
15.72356,80.24427,32.87,24.88,2002
15.72356,80.24427,32.83,24.98,2003
15.72356,80.24427,32.29,24.53,2004
15.72356,80.24427,32.14,24.79,2005
15.72356,80.24427,32.24,24.58,2006
15.72356,80.24427,31.74,24.36,2007
15.72356,80.24427,32.32,24.79,2008
15.72356,80.24427,32.86,24.98,2009
15.72356,80.24427,32.06,24.93,2010
15.72356,80.24427,32.91,24.77,2011
15.72356,80.24427,32.82,24.75,2012
15.72356,80.24427,32.12,24.52,2013
15.72356,80.24427,32.68,24.82,2014
15.72356,80.24427,32.77,24.89,2015
15.85483,74.5042,31.53,19.53,1997
15.85483,74.5042,31.49,19.75,1998
15.85483,74.5042,31.45,19.17,1999
15.85483,74.5042,31.5,19.14,2000
15.85483,74.5042,31.88,19.44,2001
15.85483,74.5042,32.48,19.9,2002
15.85483,74.5042,32.71,20.1,2003
15.85483,74.5042,31.65,19.4,2004
15.85483,74.5042,30.95,19.43,2005
15.85483,74.5042,31.07,19.35,2006
15.85483,74.5042,30.95,19.6,2007
15.85483,74.5042,31.01,19.17,2008
15.85483,74.5042,31.28,20.02,2009
15.85483,74.5042,30.91,20.32,2010
15.85483,74.5042,31.33,19.3,2011
15.85483,74.5042,31.99,19.54,2012
15.85483,74.5042,31.3,19.6,2013
15.85483,74.5042,31.23,19.7,2014
15.85483,74.5042,31.87,19.9,2015
16.14674,80.3957,33.99,23.68,1997
16.14674,80.3957,33.78,23.97,1998
16.14674,80.3957,34.44,23.22,1999
16.14674,80.3957,33.57,23.25,2000
16.14674,80.3957,34.12,23.55,2001
16.14674,80.3957,34.64,23.64,2002
16.14674,80.3957,34.34,23.73,2003
16.14674,80.3957,33.79,23.12,2004
16.14674,80.3957,33.44,23.53,2005
16.14674,80.3957,33.36,23.18,2006
16.14674,80.3957,33.03,23.03,2007
16.14674,80.3957,33.51,23.39,2008
16.14674,80.3957,34.42,23.71,2009
16.14674,80.3957,33.45,23.74,2010
16.14674,80.3957,34.45,23.41,2011
16.14674,80.3957,34.14,23.42,2012
16.14674,80.3957,33.27,23.17,2013
16.14674,80.3957,34.17,23.53,2014
16.14674,80.3957,34.46,23.61,2015
16.18194,81.13513,31.45,25.46,1997
16.18194,81.13513,31.37,25.76,1998
16.18194,81.13513,31.52,25.02,1999
16.18194,81.13513,31.17,25.07,2000
16.18194,81.13513,31.48,25.35,2001
16.18194,81.13513,31.95,25.51,2002
16.18194,81.13513,31.52,25.39,2003
16.18194,81.13513,31.13,25.04,2004
16.18194,81.13513,31.14,25.4,2005
16.18194,81.13513,31.18,25.19,2006
16.18194,81.13513,30.84,25.05,2007
16.18194,81.13513,31.23,25.32,2008
16.18194,81.13513,31.92,25.62,2009
16.18194,81.13513,31.02,25.55,2010
16.18194,81.13513,31.48,25.17,2011
16.18194,81.13513,31.28,25.19,2012
16.18194,81.13513,31.01,25.06,2013
16.18194,81.13513,31.65,25.3,2014
16.18194,81.13513,31.39,25.37,2015
16.45775,74.10138,31.27,19.69,1997
16.45775,74.10138,31.19,19.95,1998
16.45775,74.10138,31.21,19.46,1999
16.45775,74.10138,31.3,19.42,2000
16.45775,74.10138,31.54,19.64,2001
16.45775,74.10138,32.1,20.13,2002
16.45775,74.10138,32.46,20.34,2003
16.45775,74.10138,31.53,19.75,2004
16.45775,74.10138,30.98,19.65,2005
16.45775,74.10138,30.94,19.67,2006
16.45775,74.10138,31.07,19.95,2007
16.45775,74.10138,31.02,19.59,2008
16.45775,74.10138,31.46,20.31,2009
16.45775,74.10138,30.98,20.64,2010
16.45775,74.10138,31.24,19.66,2011
16.45775,74.10138,31.87,19.81,2012
16.45775,74.10138,31.18,19.93,2013
16.45775,74.10138,31.37,20.07,2014
16.45775,74.10138,31.92,20.25,2015
16.53004,78.02485,32.69,20.69,1997
16.53004,78.02485,32.58,21.1,1998
16.53004,78.02485,33.08,20.19,1999
16.53004,78.02485,32.51,20.29,2000
16.53004,78.02485,32.87,20.65,2001
16.53004,78.02485,33.62,20.67,2002
16.53004,78.02485,33.3,21.07,2003
16.53004,78.02485,32.67,20.14,2004
16.53004,78.02485,31.64,20.37,2005
16.53004,78.02485,31.94,20.24,2006
16.53004,78.02485,32.05,20.3,2007
16.53004,78.02485,32.09,20.2,2008
16.53004,78.02485,33.07,21.02,2009
16.53004,78.02485,32.49,21.37,2010
16.53004,78.02485,33.27,20.57,2011
16.53004,78.02485,33.46,20.84,2012
16.53004,78.02485,32.03,20.52,2013
16.53004,78.02485,32.67,20.56,2014
16.53004,78.02485,33.66,20.91,2015
16.71043,81.11538,33.27,23.59,1997
16.71043,81.11538,32.97,23.9,1998
16.71043,81.11538,33.3,22.98,1999
16.71043,81.11538,33.15,23.15,2000
16.71043,81.11538,33.24,23.4,2001
16.71043,81.11538,34.12,23.63,2002
16.71043,81.11538,33.34,23.54,2003
16.71043,81.11538,32.78,22.98,2004
16.71043,81.11538,32.87,23.58,2005
16.71043,81.11538,32.67,23.16,2006
16.71043,81.11538,32.49,23.13,2007
16.71043,81.11538,32.87,23.3,2008
16.71043,81.11538,33.95,23.73,2009
16.71043,81.11538,32.63,23.69,2010
16.71043,81.11538,33.12,23.04,2011
16.71043,81.11538,32.96,23.21,2012
16.71043,81.11538,32.55,23.07,2013
16.71043,81.11538,33.5,23.33,2014
16.71043,81.11538,33.19,23.42,2015
16.94374,82.23506,30.58,25.64,1997
16.94374,82.23506,30.46,25.97,1998
16.94374,82.23506,30.33,25.15,1999
16.94374,82.23506,30.55,25.36,2000
16.94374,82.23506,30.66,25.59,2001
16.94374,82.23506,31.13,25.71,2002
16.94374,82.23506,30.44,25.56,2003
16.94374,82.23506,30.04,25.19,2004
16.94374,82.23506,30.26,25.64,2005
16.94374,82.23506,30.16,25.4,2006
16.94374,82.23506,29.98,25.38,2007
16.94374,82.23506,30.31,25.5,2008
16.94374,82.23506,31.12,25.89,2009
16.94374,82.23506,30.23,25.84,2010
16.94374,82.23506,30.27,25.34,2011
16.94374,82.23506,30.34,25.43,2012
16.94374,82.23506,30.13,25.33,2013
16.94374,82.23506,30.72,25.51,2014
16.94374,82.23506,30.3,25.58,2015
17.08381,79.40772,33.61,21.83,1997
17.08381,79.40772,33.61,22.35,1998
17.08381,79.40772,34.03,21.33,1999
17.08381,79.40772,33.59,21.5,2000
17.08381,79.40772,33.88,21.78,2001
17.08381,79.40772,34.75,21.95,2002
17.08381,79.40772,33.98,22.11,2003
17.08381,79.40772,33.54,21.25,2004
17.08381,79.40772,32.7,21.62,2005
17.08381,79.40772,32.61,21.35,2006
17.08381,79.40772,33.1,21.43,2007
17.08381,79.40772,32.96,21.44,2008
17.08381,79.40772,34.15,22.18,2009
17.08381,79.40772,33.41,22.37,2010
17.08381,79.40772,34.18,21.74,2011
17.08381,79.40772,34.29,21.98,2012
17.08381,79.40772,32.73,21.49,2013
17.08381,79.40772,33.89,21.85,2014
17.08381,79.40772,34.92,22.25,2015
17.27448,73.27618,30.02,24.1,1997
17.27448,73.27618,30.09,24.22,1998
17.27448,73.27618,29.99,23.68,1999
17.27448,73.27618,30.01,23.7,2000
17.27448,73.27618,30.01,23.9,2001
17.27448,73.27618,30.58,24.39,2002
17.27448,73.27618,30.91,24.63,2003
17.27448,73.27618,30.47,24.18,2004
17.27448,73.27618,30.02,23.88,2005
17.27448,73.27618,30.12,24.01,2006
17.27448,73.27618,30.33,24.29,2007
17.27448,73.27618,30.11,24.02,2008
17.27448,73.27618,30.51,24.49,2009
17.27448,73.27618,30.1,24.77,2010
17.27448,73.27618,30.22,24.05,2011
17.27448,73.27618,30.17,23.97,2012
17.27448,73.27618,29.91,24.23,2013
17.27448,73.27618,30.43,24.44,2014
17.27448,73.27618,30.79,24.63,2015
17.43752,78.42682,32.31,20.35,1997
17.43752,78.42682,32.35,20.84,1998
17.43752,78.42682,32.74,19.82,1999
17.43752,78.42682,32.33,19.93,2000
17.43752,78.42682,32.49,20.3,2001
17.43752,78.42682,33.45,20.46,2002
17.43752,78.42682,32.87,20.73,2003
17.43752,78.42682,32.34,19.82,2004
17.43752,78.42682,31.39,20.08,2005
17.43752,78.42682,31.49,19.89,2006
17.43752,78.42682,31.88,20.08,2007
17.43752,78.42682,31.68,19.87,2008
17.43752,78.42682,32.84,20.74,2009
17.43752,78.42682,32.09,21.05,2010
17.43752,78.42682,32.6,20.1,2011
17.43752,78.42682,33.01,20.54,2012
17.43752,78.42682,31.54,20.19,2013
17.43752,78.42682,32.46,20.26,2014
17.43752,78.42682,33.49,20.67,2015
17.45859,78.37372,32.31,20.35,1997
17.45859,78.37372,32.35,20.84,1998
17.45859,78.37372,32.74,19.82,1999
17.45859,78.37372,32.33,19.93,2000
17.45859,78.37372,32.49,20.3,2001
17.45859,78.37372,33.45,20.46,2002
17.45859,78.37372,32.87,20.73,2003
17.45859,78.37372,32.34,19.82,2004
17.45859,78.37372,31.39,20.08,2005
17.45859,78.37372,31.49,19.89,2006
17.45859,78.37372,31.88,20.08,2007
17.45859,78.37372,31.68,19.87,2008
17.45859,78.37372,32.84,20.74,2009
17.45859,78.37372,32.09,21.05,2010
17.45859,78.37372,32.6,20.1,2011
17.45859,78.37372,33.01,20.54,2012
17.45859,78.37372,31.54,20.19,2013
17.45859,78.37372,32.46,20.26,2014
17.45859,78.37372,33.49,20.67,2015
17.64155,74.30566,31.28,18.73,1997
17.64155,74.30566,31.28,18.92,1998
17.64155,74.30566,31.4,18.27,1999
17.64155,74.30566,31.89,18.44,2000
17.64155,74.30566,31.79,18.72,2001
17.64155,74.30566,32.47,19.13,2002
17.64155,74.30566,32.76,19.45,2003
17.64155,74.30566,31.54,18.75,2004
17.64155,74.30566,31.03,18.57,2005
17.64155,74.30566,30.95,18.68,2006
17.64155,74.30566,31.51,18.99,2007
17.64155,74.30566,31.27,18.72,2008
17.64155,74.30566,31.86,19.38,2009
17.64155,74.30566,31.26,19.7,2010
17.64155,74.30566,31.24,18.68,2011
17.64155,74.30566,32.12,18.89,2012
17.64155,74.30566,31.45,19.14,2013
17.64155,74.30566,31.75,19.21,2014
17.64155,74.30566,32.23,19.26,2015
17.69819,80.80603,33.43,22.07,1997
17.69819,80.80603,33.43,22.72,1998
17.69819,80.80603,33.4,21.32,1999
17.69819,80.80603,33.72,21.71,2000
17.69819,80.80603,33.65,22.0,2001
17.69819,80.80603,34.69,22.14,2002
17.69819,80.80603,33.6,22.3,2003
17.69819,80.80603,32.93,21.31,2004
17.69819,80.80603,33.06,22.11,2005
17.69819,80.80603,32.56,21.6,2006
17.69819,80.80603,32.91,21.74,2007
17.69819,80.80603,33.01,21.62,2008
17.69819,80.80603,34.21,22.26,2009
17.69819,80.80603,33.32,22.59,2010
17.69819,80.80603,33.53,21.54,2011
17.69819,80.80603,33.47,21.86,2012
17.69819,80.80603,32.67,21.72,2013
17.69819,80.80603,33.74,21.89,2014
17.69819,80.80603,34.0,22.21,2015
17.73209,82.84888,30.47,22.05,1997
17.73209,82.84888,30.23,22.44,1998
17.73209,82.84888,30.33,21.45,1999
17.73209,82.84888,30.89,21.79,2000
17.73209,82.84888,30.64,22.08,2001
17.73209,82.84888,31.49,22.12,2002
17.73209,82.84888,30.64,22.08,2003
17.73209,82.84888,29.97,21.5,2004
17.73209,82.84888,30.38,22.12,2005
17.73209,82.84888,29.94,21.76,2006
17.73209,82.84888,30.02,21.81,2007
17.73209,82.84888,30.27,21.77,2008
17.73209,82.84888,31.4,22.33,2009
17.73209,82.84888,30.28,22.41,2010
17.73209,82.84888,30.19,21.52,2011
17.73209,82.84888,30.56,21.94,2012
17.73209,82.84888,30.28,21.89,2013
17.73209,82.84888,30.18,21.77,2014
17.73209,82.84888,30.09,21.87,2015
17.83378,75.29941,33.44,20.0,1997
17.83378,75.29941,33.1,20.12,1998
17.83378,75.29941,33.54,19.23,1999
17.83378,75.29941,33.71,19.41,2000
17.83378,75.29941,33.52,19.76,2001
17.83378,75.29941,34.31,20.14,2002
17.83378,75.29941,34.59,20.48,2003
17.83378,75.29941,33.3,19.65,2004
17.83378,75.29941,32.8,19.59,2005
17.83378,75.29941,32.91,19.66,2006
17.83378,75.29941,33.36,20.02,2007
17.83378,75.29941,33.07,19.68,2008
17.83378,75.29941,33.68,20.33,2009
17.83378,75.29941,33.25,20.82,2010
17.83378,75.29941,33.49,19.8,2011
17.83378,75.29941,34.22,20.15,2012
17.83378,75.29941,33.32,20.26,2013
17.83378,75.29941,33.54,20.25,2014
17.83378,75.29941,34.16,20.48,2015
17.84476,78.21637,32.38,20.41,1997
17.84476,78.21637,32.5,21.0,1998
17.84476,78.21637,32.85,19.9,1999
17.84476,78.21637,32.62,20.03,2000
17.84476,78.21637,32.6,20.41,2001
17.84476,78.21637,33.65,20.67,2002
17.84476,78.21637,32.9,20.87,2003
17.84476,78.21637,32.52,19.98,2004
17.84476,78.21637,31.6,20.26,2005
17.84476,78.21637,31.62,20.03,2006
17.84476,78.21637,32.16,20.32,2007
17.84476,78.21637,31.84,20.02,2008
17.84476,78.21637,33.09,20.88,2009
17.84476,78.21637,32.16,21.18,2010
17.84476,78.21637,32.53,20.16,2011
17.84476,78.21637,33.03,20.66,2012
17.84476,78.21637,31.57,20.36,2013
17.84476,78.21637,32.72,20.43,2014
17.84476,78.21637,33.71,20.88,2015
17.96156,79.58744,33.63,21.82,1997
17.96156,79.58744,33.69,22.48,1998
17.96156,79.58744,33.98,21.25,1999
17.96156,79.58744,33.94,21.55,2000
17.96156,79.58744,34.1,21.9,2001
17.96156,79.58744,34.85,22.07,2002
17.96156,79.58744,33.83,22.16,2003
17.96156,79.58744,33.62,21.25,2004
17.96156,79.58744,32.93,21.75,2005
17.96156,79.58744,32.62,21.36,2006
17.96156,79.58744,33.23,21.51,2007
17.96156,79.58744,33.1,21.45,2008
17.96156,79.58744,34.39,22.18,2009
17.96156,79.58744,33.47,22.48,2010
17.96156,79.58744,34.18,21.66,2011
17.96156,79.58744,34.11,21.94,2012
17.96156,79.58744,32.75,21.55,2013
17.96156,79.58744,34.2,21.91,2014
17.96156,79.58744,35.05,22.34,2015
18.16829,76.11863,33.15,19.89,1997
18.16829,76.11863,32.53,20.17,1998
18.16829,76.11863,33.27,19.22,1999
18.16829,76.11863,33.13,19.23,2000
18.16829,76.11863,32.86,19.64,2001
18.16829,76.11863,33.8,19.85,2002
18.16829,76.11863,34.1,20.35,2003
18.16829,76.11863,32.66,19.48,2004
18.16829,76.11863,32.2,19.57,2005
18.16829,76.11863,32.35,19.59,2006
18.16829,76.11863,32.85,19.89,2007
